time (hours),Bz,B magnitude,Solar Wind Speed (km/s),proton density
67.550000,13.012250,16.501500,882.336276,5.449306
67.566667,8.962375,11.587625,876.117828,5.441981
67.583333,10.215813,13.152000,860.070925,5.434655
67.600000,11.226313,14.102125,846.727171,5.427330
67.616667,11.180375,14.264938,850.282164,5.420005
67.633333,12.720625,17.078813,839.537191,5.412679
67.650000,12.778125,16.464501,844.252787,5.405354
67.666667,13.483563,16.938625,832.655937,5.398028
67.683333,11.994813,15.727437,850.145926,5.390703
67.700000,11.432875,16.754374,855.031866,5.383378
67.716667,7.185875,12.987313,847.667501,5.376052
67.733333,9.965750,12.094250,850.930009,5.368727
67.750000,9.995000,11.756250,859.930015,5.361402
67.766667,-1.478437,8.961500,870.598137,5.354076
67.783333,-5.843375,10.635813,876.996557,5.346751
67.800000,-4.573375,9.621125,875.139977,5.132609
67.816667,-7.168125,10.011937,871.609989,4.903662
67.833333,-4.779062,9.302250,866.379702,4.987278
67.850000,-1.017812,9.040750,852.729675,4.964734
67.866667,-8.082000,8.216875,853.609364,5.374828
67.883333,-7.072313,9.123750,876.632496,4.780181
67.900000,-6.514187,10.934813,900.717838,4.476244
67.916667,-7.533500,10.856313,912.052181,3.889556
67.933333,-7.638562,11.082937,912.792515,4.039469
67.950000,-7.993062,10.762000,906.906876,4.308944
67.966667,-6.821500,10.481500,912.310003,5.959740
67.983333,-7.674250,9.972937,912.311546,4.903191
68.000000,-5.896687,7.386625,902.471556,5.347463
68.016667,-4.268500,7.417938,898.170938,5.894084
68.033333,-5.554187,7.638812,895.179688,5.833684
68.050000,-5.011375,8.330313,896.112495,5.742466
68.066667,-5.777375,7.880312,897.020624,5.147959
68.083333,-5.591125,9.356187,892.599694,4.457239
68.100000,-5.996437,8.239187,894.371554,4.786255
68.116667,-6.325250,8.737687,894.671238,5.183859
68.133333,-6.275500,8.529750,891.080635,5.493109
68.150000,-7.464125,10.129438,892.009672,4.568744
68.166667,-6.652500,9.373000,890.740292,6.536478
68.183333,-6.001750,9.518438,881.749699,4.945822
68.200000,-4.365312,9.342938,902.121572,6.033135
68.216667,-5.317375,9.008312,889.705322,5.292331
68.233333,-5.556250,8.525625,884.822519,6.094550
68.250000,-5.788750,8.287500,883.721277,6.752544
68.266667,-5.053625,7.958000,885.616899,7.252316
68.283333,-3.635750,7.014438,894.678137,7.111162
68.300000,-4.225125,7.276187,897.101873,8.216531
68.316667,-6.077938,8.616500,890.675301,8.214422
68.333333,-5.957375,9.081187,884.998108,7.533794
68.350000,-7.439062,8.886563,884.982483,8.531247
68.366667,-7.173563,8.981938,888.717491,8.930434
68.383333,-6.346875,8.874563,890.109695,9.202418
68.400000,-5.708500,8.934875,896.604990,7.491497
68.416667,-5.397313,8.618187,894.960606,7.859972
68.433333,-4.680063,8.663250,895.980810,6.717463
68.450000,-3.657562,8.882875,894.504236,7.772338
68.466667,-5.796688,8.867625,893.027662,8.827213
68.483333,-5.538375,9.591250,894.440922,8.517153
68.500000,-5.954875,9.707312,892.073759,7.575825
68.516667,-7.130187,10.909000,892.738739,6.759662
68.533333,-7.208063,10.342000,884.319052,6.535394
68.550000,-7.825312,10.917312,885.415001,6.535956
68.566667,-7.866125,10.818750,889.831554,6.113697
68.583333,-7.516875,10.422750,888.172190,5.878666
68.600000,-6.841000,9.977313,886.152822,6.062263
68.616667,-6.737250,9.983062,885.946550,6.125638
68.633333,-7.422500,10.421625,884.258118,6.168074
68.650000,-7.015688,10.459250,882.851868,6.161652
68.666667,-6.868687,10.602438,882.987804,6.656019
68.683333,-6.738812,10.658000,890.123116,9.150087
68.700000,-6.207937,9.905500,891.395954,7.260231
68.716667,-5.907937,7.853687,908.374065,9.844169
68.733333,-0.087375,8.096063,886.646275,9.855939
68.750000,5.537812,7.629562,877.758736,9.779014
68.766667,5.403125,8.704375,872.539982,9.702089
68.783333,4.044813,6.030875,864.074379,9.625164
68.800000,6.452250,11.067562,883.420628,9.548239
68.816667,9.291875,11.373688,890.773140,9.471315
68.833333,6.700437,11.791438,889.115007,9.394390
68.850000,8.334375,12.935562,891.393126,9.317465
68.866667,8.058813,13.248938,890.185324,9.240540
68.883333,8.476063,13.671250,888.232201,9.163615
68.900000,8.619062,13.821062,889.970329,9.086690
68.916667,8.557500,14.156687,886.346880,9.009765
68.933333,9.317250,13.803438,885.734364,8.932840
68.950000,9.839375,14.622250,876.324682,8.855915
68.966667,9.734000,14.560688,880.185328,8.778990
68.983333,9.601062,14.566500,881.544714,8.702066
69.000000,9.841000,14.745750,881.444996,8.625141
69.016667,9.814375,14.641438,879.185640,8.548216
69.033333,9.790875,14.688750,874.504377,8.471291
69.050000,9.547812,14.341063,881.446253,8.394366
69.066667,10.351687,14.582063,884.872814,8.317441
69.083333,10.437250,14.283500,882.007513,8.240516
69.100000,9.255562,13.639125,879.370310,8.163591
69.116667,8.962688,13.804938,877.017176,8.086666
69.133333,11.212375,14.624125,873.916245,8.009742
69.150000,9.935125,13.648687,874.547796,7.932817
69.166667,11.336125,14.849625,878.868748,7.855892
69.183333,10.939313,14.629562,879.717056,7.778967
69.200000,11.304062,15.075938,880.518600,7.702042
69.216667,11.172250,15.257313,881.059053,7.625117
69.233333,11.360250,15.238625,879.496248,7.548192
69.250000,11.314312,15.194250,885.083769,7.471267
69.266667,11.416875,15.375562,882.723459,7.394342
69.283333,12.150750,15.270375,879.203108,7.317417
69.300000,11.979750,15.145312,883.459375,7.240493
69.316667,12.212250,14.978000,878.796879,7.163568
69.333333,11.841063,14.903687,876.138113,7.086643
69.350000,11.782375,14.867062,875.279360,7.009718
69.366667,11.131500,14.802813,873.158443,6.932793
69.383333,9.970875,14.763562,872.441271,6.855868
69.400000,12.350500,15.102875,880.785645,6.778943
69.416667,12.383375,15.021625,890.336567,6.702018
69.433333,11.707188,14.969750,886.067177,6.625093
69.450000,11.382375,14.869813,881.782513,6.548168
69.466667,10.979688,14.828187,879.938726,6.471244
69.483333,10.433375,14.634500,877.108442,6.394319
69.500000,10.545062,14.631000,877.677481,6.317394
69.516667,10.763875,14.539625,883.602488,6.240469
69.533333,10.959375,14.491375,887.606249,6.163544
69.550000,10.637250,14.332813,888.725613,6.086619
69.566667,10.910188,14.362000,885.133455,6.009694
69.583333,11.037250,14.223875,885.850929,5.932769
69.600000,11.369313,14.392875,884.256241,5.855844
69.616667,11.099250,14.296687,881.409391,5.778920
69.633333,11.578875,14.239875,881.762205,5.701995
69.650000,11.405625,14.083250,878.907505,5.625070
69.666667,11.333500,13.938437,874.336246,5.548145
69.683333,11.149000,13.908625,874.849049,5.471220
69.700000,11.024500,13.833813,876.997808,5.394295
69.716667,11.340000,14.113875,879.385025,5.317370
69.733333,10.678938,13.765187,873.577978,5.240445
69.750000,10.290375,13.691187,873.985788,5.163520
69.766667,10.408875,13.890813,874.223755,5.086595
69.783333,9.716750,13.426500,869.536255,5.009671
69.800000,9.468313,12.679438,860.734400,4.932746
69.816667,11.201250,13.571313,870.040936,4.855821
69.833333,10.857375,13.590125,866.351856,4.620422
69.850000,11.040125,13.589312,864.495310,4.874242
69.866667,8.312625,12.095000,862.542513,5.286602
69.883333,6.550938,10.856312,862.850615,5.567059
69.900000,7.382563,11.106688,866.572813,5.721003
69.916667,6.691313,11.824625,868.185314,5.836597
69.933333,1.031500,11.707750,868.906868,5.980425
69.950000,-4.957875,8.454437,868.331884,6.144331
69.966667,-10.908250,11.606438,863.490616,6.529794
69.983333,-6.176125,11.629563,865.583752,7.664607
70.000000,-6.115813,11.551812,862.736862,8.674700
70.016667,-0.859937,11.543250,863.570284,6.580269
70.033333,1.578187,11.819125,871.736229,6.475513
70.050000,3.569625,11.478750,870.123756,6.241888
70.066667,5.878187,12.000063,873.930641,6.008263
70.083333,7.811125,11.507125,881.898430,5.664359
70.100000,7.985375,11.699437,880.307787,5.135547
70.116667,6.886938,10.876125,878.887785,6.271113
70.133333,7.032187,10.981125,876.225311,8.536347
70.150000,8.093063,10.917187,871.654707,8.783712
70.166667,9.163188,11.341813,866.961573,7.702550
70.183333,9.041875,11.336437,859.709995,7.124206
70.200000,7.912375,11.187875,855.563126,7.791144
70.216667,6.107188,10.873937,855.767187,8.599556
70.233333,6.550125,10.608813,852.393103,8.532769
70.250000,6.968312,11.029313,851.731550,8.944497
70.266667,7.148937,10.578125,843.926880,6.422481
70.283333,6.942563,10.502375,853.956722,2.618303
70.300000,6.747438,10.080062,857.223896,2.658334
70.316667,6.902312,10.144375,860.491070,2.698366
70.333333,7.122500,10.616750,862.602808,3.111319
70.350000,7.751688,10.043688,860.827206,2.960850
70.366667,8.050313,9.276250,854.315475,2.540881
70.383333,7.844000,9.229188,846.942018,2.079819
70.400000,7.701875,10.415125,848.772503,2.259059
70.416667,7.009688,10.710438,836.360933,2.183684
70.433333,5.715438,11.124188,825.968433,1.802028
70.450000,4.258875,10.579000,829.622346,1.555723
70.466667,4.163750,10.684000,837.727023,1.444770
70.483333,-0.058438,10.049000,829.388422,1.374816
70.500000,1.098375,10.370875,801.436857,1.375678
70.516667,-0.822188,11.849313,797.641860,1.376539
70.533333,-2.603250,12.547875,805.835629,1.377401
70.550000,2.818000,11.168375,812.889163,1.378262
70.566667,-2.625062,11.642313,809.680568,1.379124
70.583333,2.832188,12.325625,806.471974,1.379986
70.600000,4.626250,11.486438,803.263380,1.380847
70.616667,2.565188,11.924625,800.054785,1.381709
70.633333,0.342000,12.236813,796.855930,1.382570
70.650000,-0.192375,11.488500,803.110603,1.383432
70.666667,-1.932688,12.169938,808.914692,1.384294
70.683333,-1.357563,12.620312,822.086258,1.385155
70.700000,-3.038687,12.214750,822.854681,1.386017
70.716667,-4.741125,11.428437,824.031248,1.386878
70.733333,-3.130000,11.632125,831.595947,1.387740
70.750000,-3.993000,11.030000,832.250315,1.388602
70.766667,-7.019187,10.871437,833.670624,1.389463
70.783333,-5.269125,12.236500,837.783772,1.390325
70.800000,-6.474438,12.424250,872.374378,1.391186
70.816667,-5.477062,12.270625,863.496258,1.392048
70.833333,-4.890312,12.417563,872.879230,1.392910
70.850000,0.310250,9.841688,885.755779,1.393771
70.866667,-2.146875,9.701813,898.632328,1.394633
70.883333,-5.719625,9.272250,882.294085,1.395495
70.900000,-2.927000,9.632312,887.225334,1.396356
70.916667,-1.871688,9.146313,862.990932,1.397218
70.933333,1.608500,8.388563,870.079357,1.398079
70.950000,0.424000,8.215687,884.805302,1.398941
70.966667,-0.490562,8.431562,884.146879,1.399803
70.983333,-0.739375,8.496562,883.373430,1.400664
71.000000,-0.095625,8.429250,883.996243,1.401526
71.016667,-1.616937,8.110875,884.283768,1.402387
71.033333,-1.097375,7.889875,893.897812,1.403249
71.050000,1.591562,8.109625,897.102484,1.404111
71.066667,-0.630562,7.892375,902.677483,1.404972
71.083333,-0.995750,8.702125,906.881258,1.405834
71.100000,0.251125,8.860438,888.395327,1.406695
71.116667,-2.209312,8.926188,896.054686,1.407557
71.133333,-2.390875,8.527437,892.358761,1.408419
71.150000,-2.112313,8.620375,887.005650,1.409280
71.166667,-2.237687,8.679875,886.613451,1.410142
71.183333,-0.137187,8.969250,890.504669,1.411003
71.200000,-1.227500,8.083375,909.452480,1.411865
71.216667,-2.780938,7.699187,923.870602,1.412727
71.233333,-0.337375,7.560313,925.329050,1.445559
71.250000,1.610250,7.079000,914.590000,1.458169
71.266667,-1.140188,6.839938,905.356256,1.462303
71.283333,-0.319625,7.844562,909.782204,1.495101
71.300000,-0.243688,7.905750,914.741570,1.495647
71.316667,-1.342437,7.869062,912.197813,1.496194
71.333333,-1.982563,8.008312,914.755625,1.496741
71.350000,-2.160062,7.879562,916.075609,1.497288
71.366667,-0.571937,7.526750,925.339350,1.497835
71.383333,0.547063,7.418250,923.220648,1.498382
71.400000,1.409687,6.991000,923.861406,1.449598
71.416667,0.414750,6.770250,924.597319,1.399114
71.433333,0.749875,7.588438,931.079357,1.368747
71.450000,-0.931625,7.351500,931.429680,1.467897
71.466667,-1.233062,7.435688,929.990643,1.507262
71.483333,-0.911438,7.377125,927.552832,1.471684
71.500000,-1.095125,7.132125,925.180021,1.501603
71.516667,-1.711063,7.338438,923.572212,1.436166
71.533333,-0.367937,7.135438,923.399702,1.309497
71.550000,-0.608750,7.045375,928.585936,1.328356
71.566667,-4.755125,7.477938,930.654987,1.341050
71.583333,-0.258562,7.827125,919.951250,1.393994
71.600000,-0.835125,7.871625,938.034050,1.760431
71.616667,-2.465500,8.181375,942.924076,1.702911
71.633333,-2.471188,7.992000,944.964401,1.531020
71.650000,-1.404562,8.143688,941.195633,1.359130
71.666667,-0.710312,7.707375,933.131248,1.409588
71.683333,0.007125,7.764500,915.257792,1.631147
71.700000,-0.925625,7.851687,910.529703,1.769616
71.716667,-1.145063,7.614750,910.406279,1.887834
71.733333,0.492437,8.417313,905.503132,1.736991
71.750000,0.676063,8.645438,902.929356,1.470834
71.766667,1.098125,8.916562,902.034998,1.378530
71.783333,2.514500,8.718437,899.733448,1.419170
71.800000,1.732875,8.770750,892.924992,1.446452
71.816667,4.539375,8.708375,878.641243,1.456265
71.833333,-1.378812,7.704375,881.002817,1.466077
71.850000,-4.734750,7.780875,919.508423,1.488453
71.866667,-2.536688,7.414125,919.228739,1.546898
71.883333,-3.009750,7.821875,928.756569,1.579289
71.900000,-3.614062,7.459062,922.974686,1.605037
71.916667,-5.290500,7.501500,912.915329,1.438163
71.933333,-3.398562,7.492062,921.887167,1.558116
71.950000,-3.311562,6.925063,923.503902,1.525369
71.966667,-3.655813,6.430875,924.230488,1.474556
71.983333,-2.506937,6.818562,917.420946,1.597466
72.000000,-0.988937,7.640438,908.317801,1.532338
72.016667,-0.952125,7.580875,902.634697,1.463416
72.033333,-1.458187,6.681938,898.240967,1.544137
72.050000,-0.591875,7.029500,900.303450,1.644403
72.066667,-2.738750,7.001125,910.463436,1.588062
72.083333,-2.939375,7.482750,915.008135,1.524991
72.100000,-2.794000,7.647125,911.032206,1.581287
72.116667,-2.020188,7.990688,912.531582,1.423997
72.133333,-0.036688,8.072312,907.508121,1.399325
72.150000,-0.444500,8.596312,919.193140,1.412075
72.166667,-1.238188,8.583500,910.396870,1.423894
72.183333,-2.003000,8.584188,903.703106,1.408706
72.200000,-3.447750,8.309188,925.628733,1.670106
72.216667,-4.291313,8.766438,923.836262,1.498666
72.233333,-5.152188,8.904250,926.923754,1.510025
72.250000,-5.422500,9.010187,926.239054,1.766833
72.266667,-1.024563,7.740188,930.557178,2.084223
72.283333,-0.676375,7.832000,936.944384,2.030372
72.300000,-3.048500,8.221813,934.876900,1.831503
72.316667,-2.481875,8.070250,935.397205,1.823409
72.333333,-3.474750,8.440625,937.932499,1.952628
72.350000,-3.396687,7.939188,940.342484,2.081847
72.366667,-2.293563,7.450437,939.194984,2.160628
72.383333,1.127125,7.891687,918.554703,2.121722
72.400000,-5.162937,8.035437,965.499998,2.103253
72.416667,-4.035187,7.882125,963.215300,2.173669
72.433333,-3.778250,8.103625,967.624044,2.116156
72.450000,-4.022500,8.125187,979.445963,1.820844
72.466667,-3.254500,7.850250,980.882181,1.696722
72.483333,-1.907500,7.731688,975.159700,1.689473
72.500000,-1.525125,8.510500,973.603442,1.694554
72.516667,-2.109438,8.512688,973.031552,1.699636
72.533333,-2.426187,8.543125,977.539051,1.704717
72.550000,-3.313938,8.405812,983.279388,1.709798
72.566667,-3.355063,8.418562,981.922821,1.773359
72.583333,-4.185500,8.279813,982.189983,1.774391
72.600000,-4.713063,8.095812,979.579668,1.680075
72.616667,-4.579375,8.469250,976.302801,1.640031
72.633333,-2.327625,9.176687,985.942183,1.709003
72.650000,-4.558188,8.138063,979.190628,1.876347
72.666667,-3.952000,8.032563,976.639053,1.972003
72.683333,-4.139125,8.809250,980.520317,1.742081
72.700000,-4.677062,8.957375,987.246542,1.820853
72.716667,-3.897375,8.848125,985.943460,2.275447
72.733333,-3.153562,9.043313,985.428757,2.090228
72.750000,-4.195625,8.782562,979.743761,1.819328
72.766667,-4.399813,8.906250,978.184361,1.882688
72.783333,-4.352250,8.852375,982.553749,1.964216
72.800000,-4.182563,8.651500,989.287825,2.386513
72.816667,-4.613688,8.279438,984.776865,2.403262
72.833333,-4.942750,8.372812,983.357813,2.366550
72.850000,-4.652500,7.496250,985.345337,2.290519
72.866667,-4.641750,7.469063,985.405323,2.154531
72.883333,-5.224938,7.425813,985.662189,2.121897
72.900000,-5.124250,8.117437,988.694084,1.873534
72.916667,-4.751625,8.285187,1001.018448,1.792144
72.933333,-5.374938,8.232562,990.326242,2.048847
72.950000,-4.609563,7.969562,993.223103,2.201669
72.966667,-4.288750,7.532000,997.444036,2.287372
72.983333,-4.349875,7.371062,998.465937,2.112528
73.000000,-4.434938,7.285625,992.908453,2.316044
73.016667,-0.771500,6.213625,978.365965,3.456766
73.033333,-1.445813,6.697250,955.108137,4.385172
73.050000,-4.857062,7.592250,958.347506,4.446117
73.066667,-5.254500,7.387875,970.122503,4.262226
73.083333,-5.285937,7.289812,970.254072,4.787244
73.100000,-5.064000,7.640625,974.864706,4.732909
73.116667,-4.718188,7.450500,977.363123,4.041503
73.133333,-4.900250,7.315875,978.305908,4.013309
73.150000,-4.386562,7.619063,983.812790,4.358325
73.166667,-3.843938,7.447875,981.119371,4.339022
73.183333,-3.581812,7.369500,982.195011,4.514866
73.200000,-2.867000,8.021750,964.591881,3.657147
73.216667,-3.174187,7.998750,965.873436,2.911609
73.233333,-2.982500,8.020562,964.099382,3.161566
73.250000,-3.151000,7.714125,964.980635,3.001534
73.266667,-2.975312,7.636688,958.892822,3.943594
73.283333,-3.274250,7.162125,972.173439,4.970822
73.300000,-2.199687,7.100813,971.492201,5.011103
73.316667,-2.773500,7.097563,975.668736,5.612809
73.333333,-2.134312,7.294125,972.711863,5.433119
73.350000,-2.465937,7.273750,976.395937,5.203409
73.366667,-2.388000,7.419125,976.142504,4.615347
73.383333,-2.411250,6.891813,972.865946,4.252815
73.400000,-2.575875,7.142000,971.892195,4.210147
73.416667,-1.172438,6.855562,968.424992,3.839806
73.433333,-1.386750,6.642500,965.618099,3.674412
73.450000,-1.784937,6.561437,964.668419,3.555437
73.466667,-1.654875,6.188562,971.252825,3.716734
73.483333,-2.312437,6.011313,964.506538,3.816166
73.500000,-0.600938,6.225125,965.313128,4.121825
73.516667,-0.195875,6.031687,961.506880,3.615575
