time,L,MLT,number density,bmag,wavemags
4.348131583333333339e+01,4.080228237333332508e+00,1.895257672436666851e+01,2.209275804490689552e+02,5.016900392108686333e+02,2.757701631734021692e-05
4.348434499999999758e+01,4.085302697333332844e+00,1.895726060361666754e+01,2.403000030517578125e+02,5.000283096309193525e+02,2.630795551630083851e-05
4.348737472222222067e+01,4.090378087999999579e+00,1.896194534190000169e+01,2.403200073242187500e+02,4.982338671953500011e+02,2.499519387155709727e-05
4.349040388888889197e+01,4.095452547999999915e+00,1.896662922115000072e+01,2.333384588388054226e+02,4.964118512461051296e+02,4.108884369327021234e-05
4.349343277777777672e+01,4.100526542666666607e+00,1.897131267088333217e+01,2.402027513709616642e+02,4.946378647479443771e+02,1.884329249321656965e-05
4.349646249999999981e+01,4.105601933333333342e+00,1.897599740916666633e+01,2.403767108999399227e+02,4.929072503925604565e+02,8.481743383458369308e-06
4.349949166666666400e+01,4.110655528333333919e+00,1.898064489058333137e+01,2.343584309880768046e+02,4.910706807460580876e+02,2.748430633404885253e-05
4.350252138888888709e+01,4.115698198000000474e+00,1.898527254889999938e+01,1.990442020405092762e+02,4.891893652928011420e+02,1.288366551198061590e-05
4.350555055555555839e+01,4.120739943000000238e+00,1.898989935864999978e+01,1.855885053456397031e+02,4.874866487889748896e+02,1.531500551627704924e-05
4.350858000000000203e+01,4.125782150333333398e+00,1.899452659268333221e+01,1.988823072510168402e+02,4.858498571425370187e+02,2.133008748975185012e-05
4.351160916666666623e+01,4.130823895333333162e+00,1.899915340243333262e+01,1.797531466039021950e+02,4.843225679570049920e+02,1.699066324183847598e-05
4.351463861111110987e+01,4.135861650666666556e+00,1.900377309279999949e+01,1.653187753677055412e+02,4.826201524140332708e+02,2.712037231840990566e-05
4.351766805555555351e+01,4.140871139999999784e+00,1.900834488799999988e+01,1.797799987792968750e+02,4.810344335917791909e+02,3.787888503717230494e-05
4.352069749999999715e+01,4.145880629333333900e+00,1.901291668320000028e+01,1.797899932861328125e+02,4.791735106328299594e+02,1.913025323137059375e-05
4.352372666666666845e+01,4.150889659333333981e+00,1.901748805920000152e+01,1.798099975585937500e+02,4.774409446152125724e+02,1.091673721364061802e-05
4.352675555555555320e+01,4.155898230000000027e+00,1.902205901600000004e+01,1.655191856032090811e+02,4.758999588887400591e+02,2.303781437973110766e-05
4.352978472222222450e+01,4.160907260000000107e+00,1.902663039200000128e+01,1.798399963378906250e+02,4.743008200663330740e+02,2.503588230606441120e-05
4.353281388888888870e+01,4.165894392500000265e+00,1.903116742350000123e+01,1.798549664541391166e+02,4.727007146250265350e+02,2.359227696353261074e-05
4.353584305555555289e+01,4.170868890000000384e+00,1.903568463799999932e+01,1.495597408940267030e+02,4.711357993066116023e+02,4.089541256402407529e-05
4.353887222222222420e+01,4.175843387500000503e+00,1.904020185250000097e+01,1.632377509859525446e+02,4.695423909589889035e+02,1.990011130044458829e-05
4.354190138888888839e+01,4.180817884999999734e+00,1.904471906699999906e+01,1.632457373428344738e+02,4.677196433886314253e+02,2.578065121228511974e-05
4.354493055555555259e+01,4.185792382499999853e+00,1.904923628150000070e+01,1.578028393461139558e+02,4.661623357323338155e+02,2.383166269422780064e-05
4.354795972222222389e+01,4.190762560084968946e+00,1.905374653607676194e+01,1.632707761559119604e+02,4.645631210722423248e+02,2.418237513007119493e-05
4.355098916666666753e+01,4.195704796395155256e+00,1.905821145305813147e+01,1.632899932861328125e+02,4.629620486211096022e+02,2.930447899722106746e-05
4.355401805555555228e+01,4.200646126371891498e+00,1.906267555123939417e+01,1.573427189636319667e+02,4.615939750309588021e+02,4.086126556333931814e-05
4.355704722222222358e+01,4.205587909515352329e+00,1.906714005882071206e+01,1.492754239361299824e+02,4.600041217070423158e+02,2.375756184955338967e-05
4.356007638888888778e+01,4.210529692658814049e+00,1.907160456640202639e+01,1.633300018310546875e+02,4.583307153143899200e+02,1.405377013103121505e-05
4.356310583333333142e+01,4.215471928969001247e+00,1.907606948338339592e+01,1.580433457407107198e+02,4.566577235019814225e+02,2.619532876165782631e-05
4.356613500000000272e+01,4.220391953113026950e+00,1.908050158198286539e+01,1.633602804565429949e+02,4.551873833593659811e+02,3.496453514465515118e-05
4.356916444444444636e+01,4.225299652474003409e+00,1.908491505784152764e+01,1.633699951171875000e+02,4.537447661425782712e+02,3.470695722505086101e-05
4.357219388888889000e+01,4.230207351834979868e+00,1.908932853370018989e+01,1.381957469153635998e+02,4.522158689988911533e+02,2.887187908236776032e-05
4.357522333333333364e+01,4.235115051195957214e+00,1.909374200955885215e+01,1.220406164316030555e+02,4.506310222656459246e+02,3.678707979974473233e-05
4.357825249999999784e+01,4.240022300556992363e+00,1.909815508073423374e+01,1.220500030517578125e+02,4.491264609062528166e+02,2.616575051628459536e-05
4.358128222222222092e+01,4.244926480500000210e+00,1.910256251674999817e+01,1.107200012207031250e+02,4.476310957187486679e+02,2.999944259815762946e-05
4.358431138888889222e+01,4.249802833000000390e+00,1.910692542549999828e+01,9.106202883089505917e+01,4.462486179900358252e+02,1.982700604385356704e-05
4.358734083333333587e+01,4.254679632666666933e+00,1.911128873433333197e+01,7.612820324706588337e+01,4.449165783299768009e+02,1.399647128314449775e-05
4.359037000000000006e+01,4.259555985166667114e+00,1.911565164308333209e+01,8.055369352722510712e+01,4.435262979413912490e+02,3.616760538089661104e-05
4.359339944444444370e+01,4.264432784833333656e+00,1.912001495191666578e+01,8.259133384450275628e+01,4.420457335898669839e+02,3.639012434036278308e-05
4.359642861111110790e+01,4.269309137333333837e+00,1.912437786066666945e+01,8.260460321631798308e+01,4.404809516210015659e+02,2.266795709750589230e-05
4.359945805555555864e+01,4.274164296395090545e+00,1.912871064465203830e+01,7.530779617894283717e+01,4.391534620309787442e+02,1.601866285346598191e-05
4.360248722222222284e+01,4.279006117025536682e+00,1.913302484496378142e+01,7.489811507004958457e+01,4.378226146093683155e+02,3.412867796983285774e-05
4.360551666666666648e+01,4.283848381656039095e+00,1.913733944089224437e+01,7.491120669320913805e+01,4.364605702539124081e+02,2.419493837905670864e-05
4.360854583333333068e+01,4.288690202286484343e+00,1.914165364120398749e+01,7.492084800954964408e+01,4.350211217655843825e+02,2.889244411610230302e-05
4.361157500000000198e+01,4.293532022916929591e+00,1.914596784151573416e+01,7.493399810791015625e+01,4.332661919201004821e+02,1.768861780986192807e-05
4.361460416666666617e+01,4.298369763367218432e+00,1.915027608032056250e+01,7.494757140887885782e+01,4.321314754961104541e+02,2.812234453276297875e-05
4.361763333333333037e+01,4.303178867741032754e+00,1.915454247926503939e+01,7.495593624056301962e+01,4.309477063847559180e+02,1.975417717703826324e-05
4.362066222222222223e+01,4.307987531114904733e+00,1.915880848697623762e+01,7.496700286865234375e+01,4.295403035526812232e+02,4.459853390684668053e-05
4.362369138888888642e+01,4.312796635488719055e+00,1.916307488592071806e+01,7.498131844623270581e+01,4.280836491502113859e+02,4.803998800252329895e-05
4.362672055555555772e+01,4.317605739862534264e+00,1.916734128486519495e+01,7.498893414071889651e+01,4.268980171504085774e+02,1.902223938770505117e-05
4.362975000000000136e+01,4.322415285236290927e+00,1.917160807504295761e+01,7.500387202570989587e+01,4.256467601250041071e+02,5.142955545076965360e-05
4.363277888888888612e+01,4.327204713500000466e+00,1.917584522984999751e+01,7.501272479365421475e+01,4.241848134275304574e+02,3.220541268592674655e-05
4.363580833333333686e+01,4.331983359166667213e+00,1.918006567008333363e+01,7.502262302339994449e+01,4.227219299513288320e+02,3.684265628075748491e-05
4.363883750000000106e+01,4.336761566666666567e+00,1.918428572333333193e+01,7.503361246431789766e+01,4.217732905174801203e+02,2.211178118048733756e-05
4.364186694444444470e+01,4.341540212333333315e+00,1.918850616356666450e+01,7.504367704890323409e+01,4.206752897656461982e+02,2.069195975656909896e-05
4.364489611111110889e+01,4.346318419833333557e+00,1.919272621681666635e+01,7.505278811880258161e+01,4.192556738632792417e+02,2.220367010826591170e-05
4.364792555555555253e+01,4.351092894925404408e+00,1.919694119143434818e+01,7.506354138300969225e+01,4.178137761620574793e+02,1.275583707442102825e-05
4.365095472222222384e+01,4.355836569307738770e+00,1.920111598839075739e+01,7.507456419020432747e+01,4.167482472184452718e+02,3.634745123814420403e-05
4.365398361111110859e+01,4.360579808690129511e+00,1.920529040251387798e+01,7.508351090240478243e+01,4.154986515254298070e+02,2.932655233617980099e-05
4.365701333333333167e+01,4.365324353072350227e+00,1.920946596513685378e+01,8.197881202695783998e+01,4.140754388359126779e+02,3.684810697185396551e-05
4.366004250000000297e+01,4.370068027454683701e+00,1.921364076209325944e+01,6.808354155222575343e+01,4.128488700956144726e+02,1.898980173372462663e-05
4.366307222222221895e+01,4.374812571836904418e+00,1.921781632471623524e+01,7.178837279510027258e+01,4.119357386427045071e+02,4.198168238876782347e-05
4.366610138888889026e+01,4.379535997004687431e+00,1.922196367237378567e+01,6.810340489196777014e+01,4.102688964453345761e+02,4.199743757545157873e-05
4.366913111111111334e+01,4.384247821618205698e+00,1.922609488094503760e+01,6.811229258346558879e+01,4.091805204394021871e+02,4.133368490784652803e-05
4.367216027777777754e+01,4.388958782231612510e+00,1.923022533198285444e+01,6.811998175811767453e+01,4.081728675780407798e+02,4.377076399123837179e-05
4.367518972222222118e+01,4.393670174845074605e+00,1.923435616178738883e+01,6.812920102437337277e+01,4.068835073944926535e+02,4.591257350645076813e-05
4.367821888888888537e+01,4.398381135458481417e+00,1.923848661282520922e+01,6.813999938964843750e+01,4.056224462656214200e+02,3.237425736968149395e-05
4.368124833333333612e+01,4.403088904166667206e+00,1.924261239051666550e+01,6.814986526743571460e+01,4.044274390642812591e+02,3.386700610715919109e-05
4.368427722222222087e+01,4.407768537499999972e+00,1.924669939145000086e+01,6.815924418131510265e+01,4.032040233808218090e+02,3.320175730876481405e-05
4.368730666666666451e+01,4.412449029166666925e+00,1.925078714201666585e+01,6.816746790313720794e+01,4.017949838927206088e+02,1.958957327873928048e-05
4.369033583333333581e+01,4.417129091666666341e+00,1.925487451776666603e+01,6.817753899129232309e+01,4.008735407773513089e+02,7.450017995546512925e-05
4.369336500000000001e+01,4.421809154166666644e+00,1.925896189351666621e+01,6.818780870437622355e+01,3.997208605643821784e+02,7.644029547127854083e-05
4.369639416666666420e+01,4.426489216666666060e+00,1.926304926926666639e+01,6.181859713236489995e+01,3.982601919531528551e+02,4.689989644699322884e-05
4.369942333333333551e+01,4.431149152166666383e+00,1.926711070354999933e+01,6.182735858599345846e+01,3.973592259159559603e+02,8.375084047031824974e-05
4.370245249999999970e+01,4.435796499666666115e+00,1.927115591329999944e+01,6.183523421096802508e+01,3.959948141504870591e+02,4.567240439869746393e-05
4.370548166666666390e+01,4.440443847166666735e+00,1.927520112304999955e+01,6.184199905395507812e+01,3.948838736914207743e+02,2.894793812410676774e-05
4.370851083333333520e+01,4.445091194666666468e+00,1.927924633279999966e+01,6.185100173950195312e+01,3.937466615547457991e+02,4.189003523113492473e-05
4.371153999999999940e+01,4.449738542166666200e+00,1.928329154254999978e+01,6.186000061035156250e+01,3.926397062070174115e+02,6.020514562404202395e-05
4.371456916666666359e+01,4.454382187666666049e+00,1.928733210423333233e+01,6.186984768168130699e+01,3.914271256172729636e+02,4.715766179541074532e-05
4.371759805555555545e+01,4.458996396999999945e+00,1.929133587129999938e+01,5.608220895131429273e+01,3.904811571171177320e+02,3.725139925507965329e-05
4.372062722222221964e+01,4.463611029499999994e+00,1.929534000554999906e+01,6.154342653276247432e+01,3.892705539706667537e+02,2.631658475400775133e-05
4.372365638888889094e+01,4.468225662000000042e+00,1.929934413979999874e+01,5.609862922668457230e+01,3.881824476698811281e+02,2.838237225612738919e-05
4.372668583333333459e+01,4.472840717666667132e+00,1.930334864123333460e+01,5.787972793579281472e+01,3.870812358281352772e+02,4.374114002993053577e-05
4.372971555555555767e+01,4.477456196500000374e+00,1.930735350984999954e+01,5.611756110509237061e+01,3.858102235039056040e+02,1.649445450996899325e-05
4.373274472222222187e+01,4.482051942000000011e+00,1.931133297990000131e+01,5.803672593562230730e+01,3.848734412050810647e+02,8.785858929378773241e-06
4.373577416666666551e+01,4.486636097333334128e+00,1.931529712913333441e+01,5.613395141601561278e+01,3.836098220077656151e+02,1.700944554730575125e-05
4.373880333333333681e+01,4.491219832333333883e+00,1.931926091488333341e+01,5.614081263498160013e+01,3.823067475586242381e+02,5.768465417582464041e-05
4.374183305555555279e+01,4.495804408000000585e+00,1.932322542760000061e+01,5.614899826049804688e+01,3.814186281329739359e+02,4.932646749597536417e-05
4.374486222222222409e+01,4.500388143000000341e+00,1.932718921334999962e+01,5.615800094604492188e+01,3.800041963868029598e+02,2.978621209284755618e-05
4.374789138888888829e+01,4.504968296000000372e+00,1.933114872059999811e+01,5.484498724364882349e+01,3.788732093067931714e+02,6.958145423667679279e-05
4.375092083333333193e+01,4.509519733333333669e+00,1.933507378999999915e+01,5.581274434408263829e+01,3.779673210253765205e+02,3.717143711424269711e-05
4.375395000000000323e+01,4.514070753333333741e+00,1.933899849949999705e+01,5.558221125858658951e+01,3.766850988164392788e+02,3.002204683437561945e-05
4.375697944444444687e+01,4.518622190666667038e+00,1.934292356889999809e+01,5.092511067581176576e+01,3.759404209314830041e+02,2.113144940906562706e-05
4.376000888888889051e+01,4.523173628000000335e+00,1.934684863829999912e+01,5.093408605003357081e+01,3.746518910059635346e+02,4.719802902930905140e-05
4.376303805555555471e+01,4.527724648000000407e+00,1.935077334779999703e+01,4.615969501495361271e+01,3.736343197459819976e+02,3.372512088047084145e-05
4.376606749999999835e+01,4.532256201333333401e+00,1.935467510873333197e+01,4.691627726236135487e+01,3.725155673632834805e+02,6.137851830502355521e-05
4.376909666666666965e+01,4.536774506333332901e+00,1.935856146898333208e+01,5.095694909413656148e+01,3.711768461055312969e+02,1.956793147174926142e-05
4.377212611111111329e+01,4.541293225666666267e+00,1.936244818561666392e+01,4.618099975585937500e+01,3.704594382032358340e+02,1.391092429392594170e-05
4.377515499999999804e+01,4.545811116333332791e+00,1.936633418948333230e+01,4.618839034398396848e+01,3.691649582968458958e+02,2.106423310782009877e-05
4.377818444444444168e+01,4.550329835666666156e+00,1.937022090611666414e+01,4.619657199732462516e+01,3.681628251213247722e+02,1.867952017304717535e-05
4.378121305555555409e+01,4.554844048061724493e+00,1.937410259845294291e+01,4.620448722839355327e+01,3.671332707460283586e+02,2.387996659630282149e-05
4.378424222222222539e+01,4.559331456146022532e+00,1.937795151870410493e+01,4.594384266089296887e+01,3.660494007692878426e+02,4.393669231802560169e-05
4.378727138888888959e+01,4.563818864230320571e+00,1.938180043895526339e+01,3.839934584808764839e+01,3.649712532246318233e+02,3.225800409277496247e-05
4.379030055555555379e+01,4.568306272314618610e+00,1.938564935920642540e+01,4.067917427825375398e+01,3.640843641796976158e+02,2.886274387182644689e-05
4.379332972222222509e+01,4.572793680398916649e+00,1.938949827945758742e+01,4.188605570220948238e+01,3.632604983965275665e+02,2.939022215757534042e-05
4.379635916666666873e+01,4.577281499983268276e+00,1.939334755265879551e+01,4.782768959681165910e+01,3.619486829490525110e+02,6.028359927296910380e-05
4.379938833333333292e+01,4.581749158341255956e+00,1.939717441923158603e+01,4.559931955337474818e+01,3.610588088026985361e+02,4.141277888760963111e-05
